semester_raw,anon_student_id,midterm,score_group,active_days,last3_share,last7_share,concentration_hhi
W23,86,mid2,Q4 highest,11,0.1758241758241758,0.35750915750915746,0.13848837365320882
W23,87,mid1,Q1 lowest,9,0.0005385029617662897,0.20840064620355414,0.17557255450203846
W23,87,mid2,Q1 lowest,8,0.0,0.24152542372881355,0.24997414536052856
W23,88,mid1,Q4 highest,13,0.06838294448913917,0.14641995172968625,0.10799851655190225
W23,88,mid2,Q4 highest,5,0.1105476673427992,0.2616632860040568,0.521450407119552
W23,89,mid2,Q4 highest,6,0.0,0.4012409513960703,0.28016691459315635
W23,92,mid2,Q4 highest,7,0.2308673469387755,0.41709183673469385,0.2382047844648063
W23,93,mid1,Q1 lowest,18,0.06805074971164937,0.19232987312572086,0.11598114379750137
W23,93,mid2,Q1 lowest,11,0.21850079744816586,0.42105263157894735,0.1431950453922249
W23,95,mid2,Q1 lowest,17,0.34103811841038123,0.46309813463098143,0.11521690941656487
W23,96,mid2,Q1 lowest,8,0.15728476821192053,0.515728476821192,0.20290502609534666
W23,98,mid1,Q1 lowest,15,0.3888541014402004,0.3969943644333125,0.1929237842069862
W23,98,mid2,Q1 lowest,11,0.2679174484052533,0.6863039399624765,0.16130395756259483
W23,99,mid1,Q1 lowest,16,0.3679144385026738,0.49925133689839574,0.10957101432697533
W23,100,mid1,Q1 lowest,14,0.014039310068190935,0.23184917769755314,0.12525999392764242
W23,101,mid1,Q4 highest,15,0.275,0.3355,0.11064899999999998
W23,102,mid1,Q1 lowest,17,0.19471744471744473,0.38656838656838655,0.0954710294390884
W23,104,mid1,Q1 lowest,12,0.26233359436178544,0.4404855129209084,0.17112806603672345
W23,104,mid2,Q1 lowest,5,0.5221843003412969,0.5221843003412969,0.25760087802744097
W23,106,mid1,Q1 lowest,19,0.3241299971239574,0.540120793787748,0.09259955454013138
W23,106,mid2,Q1 lowest,13,0.4607438016528925,0.6721763085399449,0.19673538540931473
W23,108,mid2,Q4 highest,8,0.5648414985590778,0.6109510086455332,0.24501398474274258
W23,109,mid1,Q4 highest,16,0.17018250770324722,0.280872244607727,0.10459612804769627
W23,111,mid1,Q4 highest,15,0.2835820895522388,0.4445628997867804,0.10909092975572941
W23,111,mid2,Q4 highest,9,0.24246987951807228,0.24246987951807228,0.155501524168965
W23,112,mid1,Q1 lowest,19,0.16822890971879623,0.3177109028120375,0.09829024985585567
W23,112,mid2,Q1 lowest,12,0.15011820330969267,0.31028368794326244,0.14481302639594476
W23,115,mid1,Q1 lowest,13,0.21611445783132532,0.39909638554216875,0.11375868685585717
W23,115,mid2,Q1 lowest,5,0.0,0.21095334685598377,0.34859225917407594
W23,117,mid1,Q1 lowest,11,0.30825181840983196,0.4236267870579383,0.1709085377741014
W23,117,mid2,Q1 lowest,8,0.11790823877651702,0.16526887025160336,0.16613775208829784
W23,120,mid2,Q4 highest,9,0.17705382436260622,0.3194050991501416,0.13786925502973302
W23,126,mid1,Q4 highest,15,0.1558277027027027,0.2749155405405405,0.10022748413531773
W23,128,mid1,Q4 highest,19,0.3417721518987342,0.4523378971841902,0.10719035577829325
W23,129,mid1,Q4 highest,15,0.2758120649651972,0.43735498839907194,0.1282837893852854
W23,133,mid1,Q4 highest,15,0.11572052401746726,0.35464753587024334,0.1009926023764705
W23,133,mid2,Q4 highest,10,0.6128163704900377,0.756596661281637,0.2975775486312833
W23,134,mid1,Q4 highest,17,0.05328923190003675,0.15178243292907018,0.11348069198136479
W23,134,mid2,Q4 highest,9,0.2539543057996485,0.4578207381370826,0.16469710681644795
W23,136,mid2,Q4 highest,7,0.5555555555555556,0.6691176470588236,0.30175893886966554
W23,137,mid1,Q4 highest,8,0.06857142857142857,0.25,0.13817755102040818
W23,140,mid1,Q1 lowest,13,0.17557046979865773,0.3924832214765101,0.15382708886987073
W23,144,mid2,Q1 lowest,11,0.7055826318121401,0.7569782897651751,0.23906572159003575
W23,145,mid1,Q1 lowest,12,0.45790816326530615,0.5602678571428572,0.25907641835433154
W23,145,mid2,Q1 lowest,9,0.5976401179941002,0.7112094395280235,0.27355157020910015
W23,151,mid2,Q4 highest,12,0.3119950279676818,0.7756370416407707,0.15502025778705164
W23,152,mid1,Q4 highest,13,0.25487944890929964,0.365097588978186,0.14328582293864953
W23,152,mid2,Q4 highest,6,0.475177304964539,0.6579984239558708,0.2915377359486475
W23,153,mid1,Q4 highest,19,0.08041301627033792,0.29224030037546933,0.09577287629561987
W23,153,mid2,Q4 highest,11,0.4753666792027078,0.6081233546446032,0.15088353631206453
W23,154,mid2,Q4 highest,7,0.01597444089456869,0.38498402555910544,0.2632210188937317
W23,155,mid2,Q1 lowest,9,0.5099307159353349,0.6272517321016167,0.21455701401148872
W23,156,mid2,Q4 highest,9,0.22006472491909385,0.2483818770226537,0.1825480985745855
W23,157,mid1,Q4 highest,7,0.1442411194833154,0.4477933261571583,0.20069382566992763
W23,160,mid1,Q4 highest,14,0.38051109238977815,0.46812693063746136,0.10065586964652877
W23,162,mid2,Q4 highest,12,0.23257839721254356,0.6010452961672473,0.1219193507266083
W23,163,mid1,Q1 lowest,11,0.20446780551905386,0.3498028909329829,0.10487210790145754
W23,163,mid2,Q1 lowest,12,0.25806451612903225,0.5723025583982202,0.12858806163318284
W23,165,mid1,Q1 lowest,15,0.04143188597944979,0.2777593636062313,0.11524255052767496
W23,165,mid2,Q4 highest,10,0.09280885064535956,0.2937922556853104,0.15367025936401288
W23,166,mid1,Q1 lowest,8,0.18870346598202825,0.4101412066752247,0.1544243055429676
W23,166,mid2,Q1 lowest,2,0.0,0.0,0.5805643721483832
W23,167,mid1,Q4 highest,11,0.34566838783706255,0.4644291451520367,0.15055435248081908
W23,167,mid2,Q1 lowest,11,0.2980085348506401,0.4345661450924609,0.17157821893166658
W23,168,mid1,Q1 lowest,11,0.11759172154280338,0.24804013797428662,0.15954095495835136
W23,168,mid2,Q1 lowest,8,0.1601423487544484,0.2001779359430605,0.24916572738440498
W23,169,mid2,Q4 highest,10,0.5504761904761905,0.6137142857142857,0.2162353922902494
W23,170,mid2,Q1 lowest,11,0.4509090909090909,0.5527272727272727,0.15781524334251607
W23,171,mid1,Q4 highest,21,0.10314842578710645,0.20659670164917543,0.10369049358379281
W23,172,mid1,Q4 highest,16,0.06969309462915602,0.17838874680306904,0.1023582067097939
W23,172,mid2,Q4 highest,5,0.0,0.30412371134020616,0.3737556240478974
W23,173,mid1,Q4 highest,20,0.25783560023654645,0.4160260201064459,0.08764597491642714
W23,174,mid1,Q1 lowest,13,0.19596638655462184,0.31899159663865545,0.10909252171456818
W23,175,mid1,Q4 highest,14,0.11602564102564103,0.27564102564102566,0.11148750821827746
W23,175,mid2,Q4 highest,8,0.2224334600760456,0.2300380228136882,0.19665240208764037
W23,176,mid1,Q4 highest,14,0.06288448393711552,0.21462747778537253,0.12339881581166613
W23,177,mid2,Q4 highest,9,0.19536679536679535,0.43706563706563706,0.16273877849167423
W23,178,mid1,Q1 lowest,11,0.19180633147113596,0.3845437616387337,0.13568812875170355
W23,178,mid2,Q1 lowest,9,0.3192389006342495,0.5665961945031712,0.14455534250017754
W23,179,mid2,Q4 highest,6,0.3073878627968338,0.5052770448548812,0.21217131598916744
W23,182,mid1,Q1 lowest,6,0.0,0.29555895865237364,0.26161971252951977
W23,182,mid2,Q1 lowest,2,0.0,0.0,0.5555555555555556
W23,184,mid2,Q1 lowest,8,0.1185133239831697,0.6605890603085554,0.22745977823195357
W23,186,mid1,Q4 highest,11,0.12789051439358187,0.3072203869749882,0.13311972555104373
W23,186,mid2,Q4 highest,8,0.40694789081885857,0.7096774193548387,0.22504294712731437
W23,189,mid1,Q1 lowest,16,0.273625843780135,0.43273866923818705,0.11702924763499784
W23,190,mid1,Q4 highest,15,0.05004906771344455,0.19970559371933266,0.10928039477599795
W23,190,mid2,Q4 highest,12,0.0589041095890411,0.24246575342465754,0.11476355789078627
W23,192,mid1,Q1 lowest,13,0.17528243752139677,0.4293050325231085,0.12937433436303547
W23,192,mid2,Q1 lowest,10,0.22851919561243145,0.3692870201096892,0.14933114385670956
W23,195,mid1,Q4 highest,11,0.13760603204524036,0.3633364750235627,0.1286202353869209
W23,198,mid1,Q1 lowest,15,0.40268456375838924,0.6337904873066822,0.14562798777180028
W23,199,mid1,Q4 highest,12,0.26959349593495935,0.4130081300813008,0.14590669574988435
W23,200,mid1,Q4 highest,19,0.039774610540271794,0.269804441498177,0.12607235388812638
W23,201,mid1,Q4 highest,18,0.3156695156695156,0.45698005698005695,0.1083794774393065
W23,201,mid2,Q4 highest,8,0.42088091353996737,0.6533442088091355,0.1860331746365453
W23,205,mid1,Q4 highest,19,0.2890625,0.39335937499999996,0.13441864013671878
W23,208,mid1,Q1 lowest,16,0.22661523625843782,0.373191899710704,0.11486837438022568
W23,210,mid1,Q1 lowest,11,0.016498625114573784,0.16544454628780936,0.17445586378342592
W23,211,mid1,Q4 highest,13,0.27577741407528644,0.3576104746317513,0.10624000525017346
W23,211,mid2,Q4 highest,11,0.47435897435897434,0.5753205128205128,0.17724313317262036
W23,213,mid1,Q1 lowest,13,0.0,0.0,0.14049544712824757
W23,213,mid2,Q1 lowest,12,0.11481975967957277,0.3985313751668892,0.12287143873183826
W24,1,mid1,Q4 highest,2,0.8966267682263329,0.8966267682263329,0.8146255865473304
W24,1,mid2,Q4 highest,7,0.18618618618618618,0.5683183183183182,0.1908315973631289
W24,3,mid1,Q4 highest,5,0.0,0.0684931506849315,0.4073935072246199
W24,4,mid2,Q4 highest,6,0.3889328063241107,0.7849802371541502,0.2759705666390664
W24,5,mid1,Q4 highest,3,0.5008576329331046,0.5008576329331046,0.4194575287814551
W24,6,mid1,Q1 lowest,3,0.6080000000000001,0.6080000000000001,0.338498612244898
W24,7,mid1,Q4 highest,1,1.0,1.0,1.0
W24,7,mid2,Q4 highest,6,0.22507836990595612,0.3843260188087774,0.19570601703992688
W24,8,mid1,Q4 highest,3,0.5750577367205543,0.5750577367205543,0.45811220924960927
W24,8,mid2,Q4 highest,8,0.2891859052247873,0.4003645200486026,0.1725151292798625
W24,9,mid1,Q4 highest,1,0.0,0.0,1.0
W24,9,mid2,Q4 highest,5,0.0,0.10101010101010101,0.47910488667778006
W24,10,mid2,Q4 highest,8,0.4617612977983777,0.5272305909617613,0.22938723281984078
W24,11,mid2,Q1 lowest,6,0.5275519421860886,0.7172538392050588,0.24910134979097456
W24,12,mid1,Q1 lowest,6,0.8632763651521467,0.8641100458524384,0.30305127483818556
W24,13,mid1,Q4 highest,3,0.2545454545454545,0.2545454545454545,0.5940495867768595
W24,14,mid1,Q1 lowest,1,0.0,0.0,1.0
W24,14,mid2,Q1 lowest,12,0.2277970011534025,0.3529411764705882,0.19895927704143604
W24,15,mid1,Q4 highest,5,0.18802762854950114,0.5794320798158097,0.29157048878878605
W24,15,mid2,Q4 highest,8,0.13642756680731363,0.6540084388185654,0.2191541004231278
W24,16,mid1,Q1 lowest,1,0.0,0.0,1.0
W24,16,mid2,Q1 lowest,10,0.3017729158807997,0.4828366654092795,0.14321848327805525
W24,18,mid1,Q1 lowest,3,0.6998671978751659,0.6998671978751659,0.4148805398150647
W24,19,mid1,Q4 highest,2,0.6913265306122449,0.6913265306122449,0.5732116826322365
W24,19,mid2,Q4 highest,6,0.15873015873015872,0.15873015873015872,0.2537276741972509
W24,20,mid1,Q4 highest,5,0.20079522862823063,0.9234592445328031,0.4563157832330074
W24,20,mid2,Q4 highest,10,0.5014204545454545,0.6264204545454545,0.22369334323347104
W24,21,mid2,Q4 highest,5,0.04840103716508211,0.15903197925669837,0.263354322156144
W24,23,mid2,Q1 lowest,6,0.1717314487632509,0.33286219081272084,0.20190488082008762
W24,24,mid1,Q1 lowest,5,0.5334821428571429,0.5446428571428572,0.3283018773915816
W24,24,mid2,Q1 lowest,11,0.12838263058527377,0.25865324103209564,0.13463510343491933
W24,26,mid1,Q4 highest,6,0.2791145332050048,0.7786333012512031,0.3265624290773408
W24,26,mid2,Q4 highest,12,0.35209424083769636,0.5615183246073299,0.1535986007937161
W24,27,mid1,Q4 highest,3,0.8380952380952381,0.8380952380952381,0.6463038548752834
W24,27,mid2,Q4 highest,10,0.45618427641462195,0.5618427641462194,0.18512220007527566
W24,29,mid1,Q4 highest,3,0.5975609756097561,0.5975609756097561,0.4387269482450921
W24,31,mid1,Q1 lowest,3,0.0,0.0,0.5104447007561195
W24,32,mid2,Q1 lowest,10,0.28206850235057085,0.48690396239086636,0.1682149959339161
W24,34,mid2,Q4 highest,4,0.04257767548906789,0.3210586881472957,0.438029771134897
W24,35,mid1,Q4 highest,3,0.6577946768060837,0.6577946768060837,0.544824993855629
W24,40,mid1,Q4 highest,4,0.8071253071253072,0.8071253071253072,0.6728504246931766
W24,40,mid2,Q4 highest,4,0.20228215767634855,0.20228215767634855,0.25691491193333443
W24,41,mid1,Q1 lowest,2,0.453125,0.453125,0.50439453125
W24,41,mid2,Q1 lowest,10,0.16810877626699627,0.3671199011124845,0.15883883565756682
W24,45,mid1,Q4 highest,3,0.7422360248447205,0.7422360248447205,0.5848298676748583
W24,47,mid1,Q4 highest,3,0.8787167449139279,0.8787167449139279,0.4519912029996008
W24,48,mid1,Q1 lowest,4,0.8358008075370121,0.8371467025572006,0.3771820979659415
W24,49,mid1,Q1 lowest,9,0.7194876946258162,0.9055750878955299,0.38218896132546226
W24,49,mid2,Q1 lowest,14,0.4713137731265184,0.6501588488133059,0.16937124843289436
W24,51,mid1,Q1 lowest,10,0.4029892836999436,0.7820078962210942,0.17763936645725234
W24,51,mid2,Q1 lowest,11,0.5431826534362367,0.7188533627342889,0.14841012928289518
W24,52,mid1,Q1 lowest,3,0.0,0.0,0.5433119069482706
W24,53,mid1,Q1 lowest,4,0.850765306122449,0.850765306122449,0.38283446350478967
W24,53,mid2,Q1 lowest,8,0.012422360248447204,0.2453416149068323,0.24705622639730118
W24,57,mid1,Q4 highest,2,0.5375939849624061,0.5375939849624061,0.5028266154107073
W24,57,mid2,Q4 highest,6,0.18041237113402062,0.23711340206185566,0.2503772983313849
W24,58,mid1,Q4 highest,3,0.5394736842105263,0.5394736842105263,0.49911511234225914
W24,59,mid1,Q4 highest,4,0.0,0.0273972602739726,0.4497091386751736
W24,59,mid2,Q4 highest,10,0.2006880733944954,0.4025229357798165,0.18402280952781755
W24,60,mid1,Q4 highest,4,0.7814009661835749,0.8466183574879227,0.6369314336390581
W24,60,mid2,Q4 highest,7,0.006985573272589218,0.006985573272589218,0.7238773148748711
W24,62,mid2,Q1 lowest,7,0.16730621642363777,0.16730621642363777,0.24883894478118562
W24,65,mid1,Q4 highest,4,0.6406926406926406,0.6406926406926406,0.46466936943127407
W24,66,mid1,Q1 lowest,3,0.7641666666666667,0.7641666666666667,0.36946805555555556
W24,67,mid1,Q1 lowest,3,0.5603015075376885,0.5603015075376885,0.41881518143481233
W24,67,mid2,Q1 lowest,7,0.32748538011695905,0.3380116959064327,0.2228200129954516
W24,68,mid1,Q4 highest,4,0.7257926306769494,0.8303341902313625,0.3288851000338501
W24,68,mid2,Q4 highest,7,0.24739583333333334,0.37239583333333337,0.20120050877700618
W24,69,mid1,Q1 lowest,3,0.92578125,0.92578125,0.848236083984375
W24,69,mid2,Q1 lowest,7,0.313758389261745,0.399748322147651,0.20505586741588216
W24,70,mid1,Q4 highest,5,0.6470588235294118,0.904507257448434,0.2908272691672683
W24,70,mid2,Q4 highest,7,0.04756242568370987,0.20451843043995244,0.19756362746913883
W24,71,mid1,Q4 highest,2,1.0,1.0,0.517597247244983
W24,71,mid2,Q4 highest,8,0.5778688524590164,0.6659836065573771,0.20853139277076055
W24,72,mid1,Q1 lowest,3,0.4595323741007194,0.4595323741007194,0.5016287329848351
W24,73,mid1,Q1 lowest,3,0.0,0.0,0.4899859970966458
W24,74,mid1,Q1 lowest,3,0.37137989778534924,0.37137989778534924,0.5233349488781638
W24,75,mid1,Q4 highest,2,0.7664233576642335,0.7664233576642335,0.6419628110181681
W24,75,mid2,Q4 highest,6,0.20804597701149427,0.4310344827586207,0.21455674461619767
W24,76,mid1,Q1 lowest,5,0.6480067854113656,0.6480067854113656,0.21817989541315688
W24,77,mid1,Q4 highest,3,0.7182608695652174,0.7217391304347827,0.5933398865784499
W24,77,mid2,Q4 highest,11,0.2994943601711397,0.5048619214313497,0.12527683262479009
W24,78,mid1,Q1 lowest,3,0.25866666666666666,0.9644444444444444,0.5662949135802468
W24,79,mid2,Q4 highest,10,0.15982463132722202,0.2869669190912715,0.14807768160568546
W24,80,mid1,Q4 highest,4,0.5401554404145078,0.5440414507772021,0.4982851888641306
W24,81,mid2,Q1 lowest,11,0.2025089605734767,0.2025089605734767,0.23095155509307438
W24,83,mid2,Q1 lowest,10,0.3125786163522013,0.34025157232704406,0.1832182271270915
W24,85,mid1,Q1 lowest,6,0.4615384615384615,0.7864077669902912,0.23041673336415822
W24,86,mid2,Q4 highest,8,0.1724321447578499,0.3076104310803619,0.17460030628999096
W24,87,mid1,Q4 highest,3,0.3898678414096916,0.6916299559471366,0.33814939160472746
W24,88,mid1,Q4 highest,5,0.7065868263473054,0.7964071856287426,0.47443436480332746
W24,88,mid2,Q4 highest,9,0.2088681446907818,0.353558926487748,0.1705428150899518
W24,90,mid1,Q4 highest,5,0.6580645161290323,0.6580645161290323,0.3795995837669094
W24,90,mid2,Q4 highest,11,0.0024798512089274642,0.17296962182269063,0.2722159423069458
W24,91,mid1,Q1 lowest,1,0.0,0.0,1.0
W24,92,mid1,Q4 highest,3,0.3282312925170068,0.6122448979591837,0.33875352862233327
W24,92,mid2,Q4 highest,5,0.0,0.09001233045622688,0.2222416495748197
W24,93,mid2,Q4 highest,6,0.15184381778741865,0.15184381778741865,0.2513681000936378
W24,94,mid1,Q4 highest,1,0.0,1.0,1.0
W24,95,mid1,Q4 highest,1,0.0,1.0,1.0
W24,95,mid2,Q4 highest,5,0.1296,0.3104,0.26186496000000004
W24,97,mid1,Q4 highest,4,0.8882063882063882,0.8882063882063882,0.47677619544941413
W24,97,mid2,Q4 highest,7,0.47865353037766833,0.6042692939244664,0.22340049773377446
W24,101,mid1,Q1 lowest,4,0.5204460966542751,0.5371747211895911,0.3919307361700364
W24,103,mid2,Q4 highest,8,0.386046511627907,0.5488372093023256,0.20225527312060576
W24,105,mid1,Q1 lowest,2,0.5015105740181269,0.5015105740181269,0.5000045636677286
W24,105,mid2,Q1 lowest,10,0.19754920163386558,0.5105829929446714,0.15516083355659743
W24,106,mid1,Q4 highest,6,0.22989807474518686,0.7859569648924123,0.3858807806702417
W24,106,mid2,Q4 highest,10,0.4458424507658643,0.5361050328227571,0.1919808091013124
W24,107,mid1,Q1 lowest,8,0.37859712230215825,0.8516187050359713,0.17488742818694686
W24,108,mid1,Q1 lowest,2,0.02074688796680498,0.02074688796680498,0.9593670907870042
W24,108,mid2,Q1 lowest,12,0.23210412147505424,0.25,0.22643291721759262
W24,109,mid1,Q1 lowest,4,0.4013840830449827,0.6666666666666666,0.28656133055026745
W24,112,mid1,Q4 highest,5,0.08598726114649681,0.08598726114649681,0.24431011400056796
W24,114,mid1,Q4 highest,4,0.018433179723502304,0.5376344086021505,0.4789488462745486
W24,114,mid2,Q4 highest,11,0.37546666666666667,0.5573333333333333,0.15347399111111112
W24,115,mid1,Q4 highest,5,0.7987012987012987,0.801948051948052,0.4623460954629786
W24,117,mid1,Q4 highest,8,0.5524324324324323,0.6464864864864864,0.22178290723155586
W24,118,mid2,Q4 highest,9,0.0012831479897348161,0.2172797262617622,0.1986248692886743
W24,119,mid2,Q1 lowest,8,0.2766355140186916,0.4205607476635514,0.18242253083723953
W24,120,mid1,Q1 lowest,1,0.0,0.0,1.0
W24,120,mid2,Q1 lowest,6,0.18298261665141813,0.2703568161024703,0.32656495757331233
W24,123,mid1,Q1 lowest,5,0.27851458885941643,0.8152077807250221,0.38399779230292347
W24,123,mid2,Q1 lowest,9,0.1837708830548926,0.4518695306284805,0.17009029466807676
W24,124,mid1,Q4 highest,3,0.5488215488215489,0.5488215488215489,0.49034679001008963
W24,126,mid1,Q1 lowest,3,0.8104338842975206,0.8104338842975206,0.45601553428727537
W24,126,mid2,Q1 lowest,7,0.241398143091207,0.4614964500273075,0.20404968022953196
W24,127,mid1,Q4 highest,4,0.8214936247723134,0.8214936247723134,0.45272024091935115
W24,127,mid2,Q4 highest,8,0.5413807024626563,0.6532095276544206,0.31320184453532857
W24,128,mid2,Q1 lowest,6,0.3125,0.4409722222222222,0.17639949845679015
W24,130,mid1,Q4 highest,1,1.0,1.0,1.0
W24,131,mid2,Q1 lowest,5,0.11341632088520057,0.3858921161825726,0.2888475672862994
W24,132,mid2,Q1 lowest,8,0.19814241486068113,0.3975232198142415,0.16678967497052594
W24,134,mid1,Q4 highest,2,0.11594202898550725,0.11594202898550725,0.7950010501995379
W24,134,mid2,Q4 highest,7,0.12795549374130738,0.2906815020862309,0.1929565286356224
W24,135,mid2,Q4 highest,10,0.1501831501831502,0.7142857142857142,0.296395228702921
W24,137,mid1,Q1 lowest,4,0.550561797752809,0.5528089887640449,0.42050751167781847
W24,137,mid2,Q1 lowest,14,0.39866369710467703,0.5520601336302895,0.15342681831935362
W24,138,mid1,Q4 highest,5,0.7330960854092526,0.7330960854092526,0.3160990868909968
W24,138,mid2,Q4 highest,7,0.4946524064171123,0.5995989304812834,0.301263261746118
W24,139,mid1,Q4 highest,2,0.5921787709497207,0.5921787709497207,0.5169938516276023
W24,139,mid2,Q4 highest,7,0.17105263157894737,0.31447368421052635,0.19060595567867036
W24,142,mid1,Q4 highest,2,0.4747663551401869,0.4747663551401869,0.5012734736658223
W24,143,mid1,Q1 lowest,4,0.7893660531697342,0.794478527607362,0.35402369511669823
W24,143,mid2,Q1 lowest,7,0.13258897418004187,0.24842986741102582,0.18899297731811568
W24,144,mid1,Q4 highest,2,0.8807017543859649,0.8807017543859649,0.7898676515851031
W24,144,mid2,Q4 highest,1,0.0,0.0,1.0
W24,145,mid2,Q4 highest,8,0.38332255979314805,0.5177763413057531,0.21423327423555572
W24,146,mid1,Q1 lowest,6,0.6131907308377896,0.7397504456327986,0.41112145537017086
W24,146,mid2,Q1 lowest,10,0.2557422008913267,0.25985601645526224,0.18487807280127877
W24,147,mid2,Q1 lowest,9,0.18871866295264625,0.4129526462395543,0.18486045266563728
W24,149,mid1,Q1 lowest,3,0.8579234972677595,0.8808743169398907,0.7507503956523036
W24,149,mid2,Q1 lowest,8,0.2684527063969382,0.5882996172772006,0.1548584989840792
W24,151,mid2,Q1 lowest,13,0.2849797023004059,0.2990527740189445,0.12484361524277587
W24,153,mid1,Q4 highest,3,0.7595854922279793,0.7595854922279793,0.4029971274396628
W24,155,mid1,Q1 lowest,1,0.0,0.0,1.0
W24,155,mid2,Q1 lowest,3,0.0,0.0,0.4051497842451537
W24,156,mid1,Q4 highest,1,1.0,1.0,1.0
W24,157,mid2,Q4 highest,6,0.2818590704647676,0.4587706146926537,0.22994274976454798
W24,159,mid1,Q4 highest,3,0.4485049833887043,0.4485049833887043,0.370536749042505
W24,159,mid2,Q4 highest,6,0.26605504587155965,0.39143730886850153,0.2472201180222391
W24,160,mid1,Q4 highest,1,1.0,1.0,1.0
W24,160,mid2,Q4 highest,5,0.30670926517571884,0.48881789137380194,0.33964825608100524
W24,161,mid2,Q1 lowest,11,0.23467784180199056,0.44421162912519646,0.1241877341511261
W24,162,mid1,Q4 highest,2,0.6425992779783394,0.6425992779783394,0.5406691081598874
W24,162,mid2,Q4 highest,7,0.27948990435706694,0.412327311370882,0.19218820053733507
W24,163,mid2,Q1 lowest,8,0.253189401373896,0.4033366045142297,0.18276302750199594
W24,165,mid1,Q4 highest,4,0.6772277227722772,0.6772277227722772,0.30574649544162336
W24,166,mid1,Q1 lowest,3,0.9296187683284457,0.9354838709677419,0.8683877847627728
W24,166,mid2,Q1 lowest,5,0.0,0.0,0.4059730236385053
W24,167,mid1,Q4 highest,5,0.44759825327510916,0.5960698689956332,0.3246791632501287
W24,167,mid2,Q4 highest,9,0.08048595292331055,0.1662870159453303,0.15981709886888876
W24,168,mid1,Q4 highest,4,0.09510086455331412,0.10951008645533142,0.7977393716416546
W24,169,mid1,Q1 lowest,3,0.36594202898550726,0.5380434782608696,0.3769363053980256
W24,169,mid2,Q1 lowest,6,0.33817985998922995,0.39956919763058696,0.22467404911599387
W24,171,mid2,Q1 lowest,9,0.38233397807865893,0.3984526112185687,0.23261754546992622
W24,173,mid1,Q4 highest,2,0.6284046692607004,0.6284046692607004,0.5329755181758997
W24,173,mid2,Q4 highest,7,0.1598326359832636,0.3096234309623431,0.2071357294165018
W24,176,mid2,Q1 lowest,9,0.24330357142857145,0.24330357142857145,0.19608478156887754
W24,177,mid1,Q1 lowest,4,0.7569444444444444,0.7599206349206349,0.6046351410934744
W24,177,mid2,Q1 lowest,10,0.07866609662248825,0.20008550662676358,0.23258880908717197
W24,178,mid1,Q4 highest,6,0.8760255241567912,0.886964448495898,0.38790552505424175
W24,179,mid1,Q1 lowest,2,0.47048903878583476,0.47048903878583476,0.501741793663568
W24,179,mid2,Q1 lowest,5,0.11959924859110833,0.31559173450219163,0.21097596503149102
W24,180,mid1,Q4 highest,5,0.0,0.20253164556962028,0.6258612401858678
W24,181,mid1,Q4 highest,5,0.4803921568627451,0.5490196078431373,0.32713913452091076
W24,182,mid1,Q4 highest,2,1.0,1.0,0.6239816743023741
W24,183,mid1,Q1 lowest,3,0.3349397590361446,0.6144578313253013,0.33895775874582673
W24,183,mid2,Q1 lowest,6,0.20286195286195285,0.3973063973063973,0.20891150562867736
W24,189,mid1,Q4 highest,1,1.0,1.0,1.0
W24,190,mid1,Q4 highest,3,0.3601340033500838,0.3685092127303183,0.5285472589076035
W24,190,mid2,Q4 highest,5,0.5916870415647921,0.8117359413202934,0.305184091438956
W24,191,mid1,Q4 highest,1,1.0,1.0,1.0
W24,191,mid2,Q4 highest,9,0.2691072575465639,0.5709698137443802,0.19053694566853488
W24,192,mid1,Q4 highest,4,0.6824104234527687,0.6824104234527687,0.5122017209731667
W24,192,mid2,Q4 highest,11,0.46181082448153765,0.5538694992412746,0.176064959477082
W24,193,mid2,Q1 lowest,9,0.24927255092143547,0.5892337536372454,0.1549581781457645
W24,194,mid1,Q4 highest,3,0.4371859296482412,0.4371859296482412,0.3762278730335093
W24,195,mid2,Q4 highest,9,0.03095632946379215,0.3056937534549475,0.2224676017981464
W24,197,mid1,Q4 highest,3,0.0,0.04225352112676056,0.5750843086689149
W24,197,mid2,Q4 highest,4,0.0,0.16954022988505746,0.4808594266085348
W24,198,mid1,Q4 highest,3,0.7345794392523365,0.7345794392523365,0.5749427897632982
W24,198,mid2,Q4 highest,4,0.4397076735688185,0.4397076735688185,0.32129647899756836
W24,199,mid1,Q4 highest,3,0.5109717868338558,0.5141065830721003,0.4971944065015085
