semester_raw,anon_student_id,session_id,midterm,practice_name,practice_direct_items,practice_direct_score_pct
F25,31,2647,mid1,M1-F25-Practice-Timed-2.0,27,69.25925925925925
F25,31,2673,mid2,Mid2-F25-Practice-Timed-200,32,75.0
F25,32,3012,mid2,Mid2-F25-Practice-Timed,31,86.77419354838709
F25,33,3114,mid1,M1-F25-Practice-Timed,27,77.77777777777779
F25,33,3131,mid2,Mid2-F25-Practice-Timed,30,76.66666666666667
F25,34,3210,mid1,M1-F25-Practice-Timed,27,62.96296296296296
F25,34,3226,mid2,Mid2-F25-Practice-Timed,28,60.71428571428571
F25,36,2875,mid1,M1-F25-Practice-Timed | M1-F25-Practice-Timed-1.5,25,68.8
F25,36,3383,mid2,Mid2-F25-Practice-Timed,29,44.827586206896555
F25,37,2969,mid1,M1-F25-Practice-Timed-1.5,15,53.333333333333336
F25,38,3109,mid1,M1-F25-Practice-Timed,25,61.5
F25,38,3546,mid1,M1-F25-Practice-Timed,27,54.44444444444444
F25,38,3138,mid2,Mid2-F25-Practice-Timed,29,41.37931034482759
F25,39,3209,mid1,M1-F25-Practice-Timed-2.5,24,73.75
F25,39,3726,mid2,Mid2-F25-Practice-Timed,29,34.48275862068966
F25,40,3295,mid1,M1-F25-Practice-Timed,27,95.92592592592592
F25,40,3314,mid2,Mid2-F25-Practice-Timed,31,70.3225806451613
F25,41,3387,mid1,M1-F25-Practice-Timed,26,48.46153846153846
F25,41,3854,mid1,M1-F25-Practice-Timed,27,96.29629629629629
F25,41,3388,mid1,M1-F25-Practice-Timed-1.5 | M1-F25-Practice-Timed-2.0,24,73.33333333333334
F25,42,3512,mid1,M1-F25-Practice-Timed-1.5,24,73.02083333333333
F25,42,3515,mid1,M1-F25-Practice-Timed-2.5,24,90.9375
F25,42,3547,mid2,Mid2-F25-Practice-Timed-120,29,75.86206896551724
F25,43,3606,mid1,M1-F25-Practice-Timed,27,87.4074074074074
F25,43,3627,mid2,Mid2-F25-Practice-Timed,29,79.3103448275862
F25,45,3827,mid1,M1-F25-Practice-Timed,27,75.0
F25,45,3843,mid2,Mid2-F25-Practice-Timed,29,51.724137931034484
F25,46,3900,mid1,M1-F25-Practice-Timed | M1-F25-Practice-Timed-2.0,27,78.51851851851852
F25,46,3913,mid2,Mid2-F25-Practice-Timed-120,29,65.51724137931035
F25,47,4450,mid1,M1-F25-Practice-Timed,21,66.66666666666666
F25,47,4442,mid1,M1-F25-Practice-Timed-1.5,16,87.5
F25,47,4484,mid2,Mid2-F25-Practice-Timed-200,29,86.20689655172413
F25,48,4006,mid1,M1-F25-Practice-Timed | M1-F25-Practice-Timed-1.5,23,65.21739130434783
F25,48,4036,mid2,Mid2-F25-Practice-Timed,29,75.86206896551724
F25,48,4580,mid2,Mid2-F25-Practice-Timed,31,44.516129032258064
F25,49,4673,mid1,M1-F25-Practice-Timed,24,49.583333333333336
F25,51,4198,mid1,M1-F25-Practice-Timed,24,51.25000000000001
F25,51,4989,mid1,M1-F25-Practice-Timed,27,74.07407407407408
F25,51,4206,mid1,M1-F25-Practice-Timed-1.5,27,80.0
F25,51,4249,mid2,Mid2-F25-Practice-Timed,29,86.20689655172413
F25,51,5015,mid2,Mid2-F25-Practice-Timed,29,89.65517241379311
F25,51,4256,mid2,Mid2-F25-Practice-Timed-120,32,94.375
F25,51,5012,mid2,Mid2-F25-Practice-Timed-160,29,75.86206896551724
F25,51,5010,mid2,Mid2-F25-Practice-Timed-200,32,65.625
F25,52,5053,mid1,M1-F25-Practice-Timed-1.5,24,56.25
F25,52,5058,mid1,M1-F25-Practice-Timed-2.0,22,67.27272727272727
F25,52,5064,mid1,M1-F25-Practice-Timed-2.5,21,80.95238095238095
F25,53,4412,mid2,Mid2-F25-Practice-Timed,32,39.479166666666664
F25,54,4489,mid1,M1-F25-Practice-Timed,27,72.03703703703704
F25,54,4518,mid2,Mid2-F25-Practice-Timed,30,50.33333333333333
F25,54,4528,mid2,Mid2-F25-Practice-Timed-120,31,95.48387096774194
F25,55,4624,mid1,M1-F25-Practice-Timed,27,80.37037037037037
F25,55,5254,mid1,M1-F25-Practice-Timed | M1-F25-Practice-Timed-2.0,27,76.2962962962963
F25,55,4652,mid2,Mid2-F25-Practice-Timed,31,73.87096774193547
F25,56,5315,mid1,M1-F25-Practice-Timed,27,96.29629629629629
F25,56,4743,mid2,Mid2-F25-Practice-Timed,25,82.4
F25,57,4795,mid1,M1-F25-Practice-Timed | M1-F25-Practice-Timed-2.0 | M1-F25-Practice-Timed-2.5,27,84.44444444444444
F25,57,4793,mid1,M1-F25-Practice-Timed-1.5,27,72.22222222222221
F25,57,4814,mid2,Mid2-F25-Practice-Timed,30,68.66666666666667
F25,57,4819,mid2,Mid2-F25-Practice-Timed-200,30,82.66666666666667
F25,58,5545,mid1,M1-F25-Practice-Timed,24,92.5
F25,58,4916,mid1,M1-F25-Practice-Timed-1.5,27,87.77777777777777
F25,58,5591,mid2,Mid2-F25-Practice-Timed,32,69.6875
F25,58,5581,mid2,Mid2-F25-Practice-Timed-120,27,40.74074074074074
F25,58,5585,mid2,Mid2-F25-Practice-Timed-160,31,76.34408602150538
F25,59,5661,mid1,M1-F25-Practice-Timed-1.5,27,76.66666666666666
F25,59,5688,mid2,Mid2-F25-Practice-Timed-120,32,50.0
F25,61,5867,mid1,M1-F25-Practice-Timed-1.5,27,98.88888888888889
F25,62,5939,mid1,M1-F25-Practice-Timed,27,85.18518518518519
F25,62,5229,mid1,M1-F25-Practice-Timed | M1-F25-Practice-Timed-2.5,21,95.23809523809523
F25,62,5940,mid1,M1-F25-Practice-Timed-1.5,27,88.88888888888889
F25,62,5957,mid2,Mid2-F25-Practice-Timed,29,71.72413793103448
F25,63,5344,mid2,Mid2-F25-Practice-Timed,30,73.33333333333333
F25,64,5406,mid1,M1-F25-Practice-Timed,27,61.48148148148148
F25,64,5436,mid2,Mid2-F25-Practice-Timed,32,61.875
F25,65,5525,mid1,M1-F25-Practice-Timed,27,84.07407407407406
F25,65,5539,mid2,Mid2-F25-Practice-Timed,32,68.75
F25,66,6310,mid1,M1-F25-Practice-Timed,27,88.88888888888889
F25,66,6328,mid2,Mid2-F25-Practice-Timed,46,58.69565217391305
F25,67,5844,mid1,M1-F25-Practice-Timed-1.5 | M1-F25-Practice-Timed-2.0,27,100.0
F25,67,5876,mid2,Mid2-F25-Practice-Timed,32,87.5
F25,69,6510,mid1,M1-F25-Practice-Timed,27,74.07407407407408
F25,71,6239,mid2,Mid2-F25-Practice-Timed-200,24,75.0
F25,72,6358,mid1,M1-F25-Practice-Timed-1.5,25,53.0
F25,74,6897,mid1,M1-F25-Practice-Timed,26,49.61538461538461
F25,74,6917,mid2,Mid2-F25-Practice-Timed-120,30,43.333333333333336
F25,75,6699,mid1,M1-F25-Practice-Timed | M1-F25-Practice-Timed-2.0 | M1-F25-Practice-Timed-2.5,38,92.10526315789474
F25,75,6719,mid2,Mid2-F25-Practice-Timed-120,29,31.03448275862069
F25,75,6721,mid2,Mid2-F25-Practice-Timed-160,30,100.0
F25,76,6810,mid1,M1-F25-Practice-Timed-1.5,21,55.23809523809524
F25,77,6882,mid1,M1-F25-Practice-Timed,26,74.23076923076923
F25,77,7110,mid1,M1-F25-Practice-Timed,25,58.4
F25,77,6904,mid2,Mid2-F25-Practice-Timed,29,58.620689655172406
F25,77,7125,mid2,Mid2-F25-Practice-Timed,29,58.620689655172406
F25,78,7203,mid1,M1-F25-Practice-Timed,24,70.41666666666666
F25,78,6980,mid1,M1-F25-Practice-Timed-1.5,26,83.46153846153845
F25,78,7235,mid2,Mid2-F25-Practice-Timed-200,32,84.89583333333334
F25,79,7318,mid1,M1-F25-Practice-Timed,27,71.11111111111111
F25,79,7351,mid2,Mid2-F25-Practice-Timed,30,81.66666666666667
F25,80,7459,mid2,Mid2-F25-Practice-Timed,31,77.41935483870968
F25,81,7506,mid2,Mid2-F25-Practice-Timed-120,32,35.41666666666667
F25,83,7662,mid1,M1-F25-Practice-Timed | M1-F25-Practice-Timed-1.5,27,84.07407407407406
F25,83,7663,mid1,M1-F25-Practice-Timed-2.0,27,91.85185185185185
F25,83,7665,mid1,M1-F25-Practice-Timed-2.5,27,99.25925925925925
F25,83,7686,mid2,Mid2-F25-Practice-Timed,30,53.333333333333336
F25,83,7696,mid2,Mid2-F25-Practice-Timed,28,60.71428571428571
F25,84,7764,mid1,M1-F25-Practice-Timed-1.5,27,77.4074074074074
F25,84,7781,mid2,Mid2-F25-Practice-Timed-160,32,75.0
F25,85,7861,mid1,M1-F25-Practice-Timed,27,92.5925925925926
F25,85,7858,mid1,M1-F25-Practice-Timed-1.5,26,76.92307692307693
F25,85,7859,mid1,M1-F25-Practice-Timed-2.5,27,87.03703703703704
F25,85,7887,mid2,Mid2-F25-Practice-Timed,28,35.714285714285715
F25,85,7889,mid2,Mid2-F25-Practice-Timed-120,30,66.66666666666666
F25,85,7891,mid2,Mid2-F25-Practice-Timed-200,32,68.4375
F25,87,8035,mid1,M1-F25-Practice-Timed,27,73.14814814814815
F25,87,8066,mid2,Mid2-F25-Practice-Timed,30,82.66666666666667
F25,88,8190,mid1,M1-F25-Practice-Timed | M1-F25-Practice-Timed-1.5 | M1-F25-Practice-Timed-2.5,26,30.57692307692308
F25,88,8231,mid2,Mid2-F25-Practice-Timed-200,32,71.875
F25,89,8308,mid1,M1-F25-Practice-Timed,21,61.904761904761905
F25,89,8353,mid2,Mid2-F25-Practice-Timed,20,80.0
F25,90,8396,mid1,M1-F25-Practice-Timed,25,58.8
F25,90,8453,mid1,M1-F25-Practice-Timed,27,96.29629629629629
F25,90,8408,mid2,Mid2-F25-Practice-Timed,27,74.07407407407408
F25,92,8546,mid1,M1-F25-Practice-Timed,24,54.166666666666664
F25,92,8565,mid2,Mid2-F25-Practice-Timed | Mid2-F25-Practice-Timed-200,32,77.8125
F25,93,8649,mid1,M1-F25-Practice-Timed | M1-F25-Practice-Timed-1.5 | M1-F25-Practice-Timed-2.0 | M1-F25-Practice-Timed-2.5,20,81.25
F25,94,8684,mid2,Mid2-F25-Practice-Timed,29,41.37931034482759
F25,95,8805,mid1,M1-F25-Practice-Timed,23,39.34782608695652
F25,96,8868,mid1,M1-F25-Practice-Timed,27,78.88888888888889
F25,96,8891,mid2,Mid2-F25-Practice-Timed-200,29,65.51724137931035
F25,97,8837,mid1,M1-F25-Practice-Timed,22,61.81818181818181
F25,97,8859,mid2,Mid2-F25-Practice-Timed,27,40.74074074074074
F25,98,8944,mid1,M1-F25-Practice-Timed | M1-F25-Practice-Timed-1.5 | M1-F25-Practice-Timed-2.0 | M1-F25-Practice-Timed-2.5,27,88.88888888888889
F25,98,9047,mid2,Mid2-F25-Practice-Timed,25,68.0
F25,99,9167,mid1,M1-F25-Practice-Timed-1.5,27,100.0
F25,99,9193,mid2,Mid2-F25-Practice-Timed,32,85.9375
F25,100,9240,mid1,M1-F25-Practice-Timed-1.5,21,28.57142857142857
F25,100,9104,mid2,Mid2-F25-Practice-Timed | Mid2-F25-Practice-Timed-120,23,52.17391304347826
F25,101,9339,mid1,M1-F25-Practice-Timed,27,81.1111111111111
F25,101,9366,mid2,Mid2-F25-Practice-Timed-200,32,96.875
F25,102,9331,mid1,M1-F25-Practice-Timed,22,32.95454545454545
F25,102,9480,mid2,Mid2-F25-Practice-Timed,29,31.03448275862069
F25,106,9872,mid1,M1-F25-Practice-Timed,23,50.21739130434783
F25,106,9898,mid2,Mid2-F25-Practice-Timed,29,27.586206896551722
F25,108,10047,mid2,Mid2-F25-Practice-Timed-160,28,57.14285714285714
F25,109,10114,mid1,M1-F25-Practice-Timed-1.5,27,80.37037037037037
F25,111,10295,mid1,M1-F25-Practice-Timed,21,66.66666666666666
F25,111,10299,mid1,M1-F25-Practice-Timed-1.5,19,100.0
F25,111,10347,mid2,Mid2-F25-Practice-Timed,29,72.41379310344827
F25,113,10536,mid1,M1-F25-Practice-Timed-1.5,27,83.70370370370371
F25,113,10537,mid1,M1-F25-Practice-Timed-2.0,27,81.1111111111111
F25,113,10538,mid1,M1-F25-Practice-Timed-2.5,27,85.18518518518519
F25,114,10607,mid1,M1-F25-Practice-Timed,21,28.57142857142857
F25,115,10707,mid1,M1-F25-Practice-Timed,20,55.00000000000001
F25,115,10729,mid2,Mid2-F25-Practice-Timed,29,79.3103448275862
F25,116,10802,mid1,M1-F25-Practice-Timed,27,88.51851851851852
F25,116,10840,mid2,Mid2-F25-Practice-Timed,32,78.4375
F25,120,11188,mid2,Mid2-F25-Practice-Timed,32,84.375
F25,122,11246,mid1,M1-F25-Practice-Timed,22,52.72727272727272
F25,122,11268,mid2,Mid2-F25-Practice-Timed,29,58.620689655172406
F25,123,11364,mid1,M1-F25-Practice-Timed,27,87.03703703703704
F25,123,11423,mid2,Mid2-F25-Practice-Timed,32,70.9375
F25,124,11516,mid2,Mid2-F25-Practice-Timed,30,76.66666666666667
F25,125,11594,mid2,Mid2-F25-Practice-Timed-160,29,82.75862068965517
F25,125,11593,mid2,Mid2-F25-Practice-Timed-200,24,70.83333333333334
F25,126,11671,mid2,Mid2-F25-Practice-Timed,29,55.172413793103445
F25,129,11818,mid1,M1-F25-Practice-Timed | M1-F25-Practice-Timed-1.5 | M1-F25-Practice-Timed-2.0,26,62.30769230769231
F25,129,11849,mid2,Mid2-F25-Practice-Timed-160,28,75.0
F25,129,11843,mid2,Mid2-F25-Practice-Timed-200,24,62.5
W22,1,37,mid1,Mid1-Win22-Practice-Timed,26,72.6923076923077
W22,2,127,mid1,Mid1-Win22-Practice-Timed,26,86.15384615384615
W22,4,342,mid1,Mid1-Win22-Practice-Timed,26,87.6923076923077
W22,5,448,mid1,Mid1-Win22-Practice-Timed,21,33.33333333333333
W22,6,561,mid1,Mid1-Win22-Practice-Timed,26,91.53846153846155
W22,7,645,mid1,Mid1-Win22-Practice-Timed,25,95.6
W22,8,710,mid1,Mid1-Win22-Practice-Timed,26,72.6923076923077
W22,9,789,mid1,Mid1-Win22-Practice-Timed,26,91.92307692307692
W22,10,884,mid1,Mid1-Win22-Practice-Timed,26,88.07692307692308
W22,11,957,mid1,Mid1-Win22-Practice-Timed,27,81.1111111111111
W22,13,1131,mid1,Mid1-Win22-Practice-Timed,26,84.23076923076923
W22,18,1802,mid1,Mid1-Win22-Practice-Timed,26,95.76923076923076
W22,20,1977,mid1,Mid1-Win22-Practice-Timed,26,79.90384615384615
W22,21,2178,mid1,Mid1-Win22-Practice-Timed,26,95.38461538461539
W22,22,2337,mid1,Mid1-Win22-Practice-Timed,26,84.23076923076923
W22,24,2529,mid1,Mid1-Win22-Practice-Timed,26,88.46153846153845
W22,25,2649,mid1,Mid1-Win22-Practice-Timed,26,88.46153846153845
W22,26,2726,mid1,Mid1-Win22-Practice-Timed,26,78.36538461538461
W22,27,2772,mid1,Mid1-Win22-Practice-Timed,18,61.111111111111114
W22,36,3287,mid1,Mid1-Win22-Practice-Timed,27,92.22222222222221
W22,37,3393,mid1,Mid1-Win22-Practice-Timed,16,74.375
W22,38,3501,mid1,Mid1-Win22-Practice-Timed,23,67.5
W22,39,3627,mid1,Mid1-Win22-Practice-Timed,26,86.63461538461537
W22,41,3824,mid1,Mid1-Win22-Practice-Timed,26,84.61538461538461
W22,43,4101,mid1,Mid1-Win22-Practice-Timed,26,88.46153846153845
W22,45,4316,mid1,Mid1-Win22-Practice-Timed,26,83.46153846153845
W22,48,4569,mid1,Mid1-Win22-Practice-Timed,25,81.6
W22,50,4825,mid1,Mid1-Win22-Practice-Timed,26,88.07692307692308
W22,51,4944,mid1,Mid1-Win22-Practice-Timed,26,91.92307692307692
W22,53,5245,mid1,Mid1-Win22-Practice-Timed,25,46.4
W22,55,5476,mid1,Mid1-Win22-Practice-Timed,26,84.23076923076923
W22,56,5593,mid1,Mid1-Win22-Practice-Timed,21,66.66666666666666
W22,61,5916,mid1,Mid1-Win22-Practice-Timed,26,92.3076923076923
W22,62,6033,mid1,Mid1-Win22-Practice-Timed,26,84.61538461538461
W22,63,6167,mid1,Mid1-Win22-Practice-Timed,20,69.5
W22,67,6555,mid1,Mid1-Win22-Practice-Timed,26,88.46153846153845
W22,71,7005,mid1,Mid1-Win22-Practice-Timed,25,75.2
W22,72,7117,mid1,Mid1-Win22-Practice-Timed,26,71.53846153846153
W22,73,7169,mid1,Mid1-Win22-Practice-Timed,26,68.84615384615384
W22,74,7252,mid1,Mid1-Win22-Practice-Timed,20,70.0
W22,75,7392,mid1,Mid1-Win22-Practice-Timed,26,90.38461538461539
W22,76,7580,mid1,Mid1-Win22-Practice-Timed,21,80.95238095238095
W22,78,7806,mid1,Mid1-Win22-Practice-Timed,24,75.83333333333333
W22,79,8016,mid1,Mid1-Win22-Practice-Timed,25,86.0
W22,82,8511,mid1,Mid1-Win22-Practice-Timed,26,91.92307692307692
W22,83,8618,mid1,Mid1-Win22-Practice-Timed,26,65.38461538461539
W22,84,8757,mid1,Mid1-Win22-Practice-Timed,26,86.63461538461537
W22,85,8886,mid1,Mid1-Win22-Practice-Timed,26,76.92307692307693
W22,86,8975,mid1,Mid1-Win22-Practice-Timed,26,95.76923076923076
W22,88,9187,mid1,Mid1-Win22-Practice-Timed,26,88.46153846153845
W22,95,9865,mid1,Mid1-Win22-Practice-Timed,15,93.33333333333333
W22,97,10278,mid1,Mid1-Win22-Practice-Timed,20,60.0
W22,105,10923,mid1,Mid1-Win22-Practice-Timed,21,38.095238095238095
W22,107,11202,mid1,Mid1-Win22-Practice-Timed,26,67.3076923076923
W22,108,11352,mid1,Mid1-Win22-Practice-Timed,26,75.48076923076923
W22,109,11426,mid1,Mid1-Win22-Practice-Timed,26,88.46153846153845
W22,112,11668,mid1,Mid1-Win22-Practice-Timed,26,76.15384615384616
W22,120,11940,mid1,Mid1-Win22-Practice-Timed,26,76.0576923076923
W22,125,12233,mid1,Mid1-Win22-Practice-Timed,26,96.15384615384616
W22,126,12334,mid1,Mid1-Win22-Practice-Timed,22,45.45454545454545
W22,127,12516,mid1,Mid1-Win22-Practice-Timed,25,94.4
W22,137,13101,mid1,Mid1-Win22-Practice-Timed,26,89.61538461538461
W22,138,13154,mid1,Mid1-Win22-Practice-Timed,26,68.3653846153846
W22,141,13300,mid1,Mid1-Win22-Practice-Timed,22,95.0
W23,1,53,mid1,Mid1-Win23-Practice-Timed | Mid1-Win23-Practice-Timed-Time-And-Half,25,77.1
W23,2,161,mid1,Mid1-Win23-Practice-Timed,26,92.3076923076923
W23,2,179,mid2,Mid2-Win23-Practice-Timed,33,84.84848484848484
W23,2,184,mid2,Mid2-Win23-Practice-Timed-One-And-Half,33,90.9090909090909
W23,2,182,mid2,PI-Mid2-Practice-Timed,20,90.0
W23,4,343,mid2,PI-Mid2-Practice-Timed,20,75.0
W23,5,423,mid1,Mid1-Win23-Practice-Timed | Mid1-Win23-Practice-Timed-Time-And-Half,26,92.3076923076923
W23,5,467,mid2,Mid2-Win23-Practice-Timed | Mid2-Win23-Practice-Timed-One-And-Half | Mid2-Win23-Practice-Timed-Twice,33,96.96969696969697
W23,5,469,mid2,PI-Mid2-Practice-Timed,20,40.0
W23,7,707,mid2,PI-Mid2-Practice-Timed,20,55.00000000000001
W23,8,812,mid1,Mid1-Win23-Practice-Timed,26,84.23076923076923
W23,8,852,mid2,Mid2-Win23-Practice-Timed,31,58.06451612903226
W23,9,935,mid2,PI-Mid2-Practice-Timed,20,55.00000000000001
W23,11,1115,mid1,Mid1-Win23-Practice-Timed,20,65.0
W23,13,1315,mid2,Mid2-Win23-Practice-Timed,32,65.625
W23,13,1318,mid2,PI-Mid2-Practice-Timed,20,60.0
W23,14,1394,mid1,Mid1-Win23-Practice-Timed,25,82.4
W23,14,1396,mid1,Mid1-Win23-Practice-Timed-Time-And-Half,26,85.28846153846155
W23,14,1421,mid2,PI-Mid2-Practice-Timed,20,90.0
W23,15,1471,mid1,Mid1-Win23-Practice-Timed | Mid1-Win23-Practice-Timed-Time-And-Half,26,88.46153846153845
W23,15,1497,mid2,Mid2-Win23-Practice-Timed-One-And-Half,33,82.82828282828282
W23,16,1588,mid1,Mid1-Win23-Practice-Timed-Time-And-Half,26,84.23076923076923
W23,16,1628,mid2,Mid2-Win23-Practice-Timed-One-And-Half | PI-Mid2-Practice-Timed,53,92.0754716981132
W23,18,2072,mid2,PI-Mid2-Practice-Timed,20,30.0
W23,19,2131,mid1,Mid1-Win23-Practice-Timed,26,96.15384615384616
W23,19,2130,mid1,Mid1-Win23-Practice-Timed-Time-And-Half,26,83.84615384615385
W23,19,2147,mid2,Mid2-Win23-Practice-Timed,32,93.75
W23,19,2148,mid2,PI-Mid2-Practice-Timed,20,75.0
W23,20,2286,mid2,PI-Mid2-Practice-Timed,20,75.0
W23,21,2458,mid2,Mid2-Win23-Practice-Timed,26,73.07692307692307
W23,21,2450,mid2,PI-Mid2-Practice-Timed,20,10.0
W23,22,2615,mid1,Mid1-Win23-Practice-Timed | Mid1-Win23-Practice-Timed-Time-And-Half,26,88.46153846153845
W23,22,2695,mid2,Mid2-Win23-Practice-Timed-One-And-Half | PI-Mid2-Practice-Timed,20,80.0
W23,23,2785,mid1,Mid1-Win23-Practice-Timed,26,96.15384615384616
W23,23,2789,mid1,Mid1-Win23-Practice-Timed-Time-And-Half,26,96.15384615384616
W23,23,2807,mid2,Mid2-Win23-Practice-Timed | Mid2-Win23-Practice-Timed-One-And-Half,33,96.96969696969697
W23,23,2806,mid2,PI-Mid2-Practice-Timed,20,85.0
W23,24,2882,mid1,Mid1-Win23-Practice-Timed,26,96.15384615384616
W23,24,2921,mid2,PI-Mid2-Practice-Timed,20,70.0
W23,25,3009,mid1,Mid1-Win23-Practice-Timed,26,96.15384615384616
W23,25,3013,mid1,Mid1-Win23-Practice-Timed-Time-And-Half,26,95.38461538461539
W23,25,3049,mid2,Mid2-Win23-Practice-Timed,33,84.84848484848484
W23,25,3050,mid2,PI-Mid2-Practice-Timed,20,85.0
W23,26,3131,mid1,Mid1-Win23-Practice-Timed,26,91.92307692307692
W23,26,3183,mid2,Mid2-Win23-Practice-Timed-One-And-Half,31,83.87096774193549
W23,26,3182,mid2,PI-Mid2-Practice-Timed,20,65.0
W23,27,3319,mid2,PI-Mid2-Practice-Timed,20,60.0
W23,28,3454,mid1,Mid1-Win23-Practice-Timed,26,87.6923076923077
W23,28,3474,mid2,PI-Mid2-Practice-Timed,20,75.0
W23,29,3573,mid2,PI-Mid2-Practice-Timed,20,25.0
W23,30,3655,mid1,Mid1-Win23-Practice-Timed,26,94.23076923076923
W23,30,3731,mid2,PI-Mid2-Practice-Timed,20,70.0
W23,33,4334,mid2,Mid2-Win23-Practice-Timed,31,64.51612903225806
W23,34,4433,mid2,PI-Mid2-Practice-Timed,20,75.0
W23,35,4524,mid1,Mid1-Win23-Practice-Timed,26,96.15384615384616
W23,35,4554,mid2,Mid2-Win23-Practice-Timed,33,87.87878787878788
W23,35,4558,mid2,PI-Mid2-Practice-Timed,20,80.0
W23,37,4642,mid2,Mid2-Win23-Practice-Timed,33,75.75757575757575
W23,37,4643,mid2,PI-Mid2-Practice-Timed,20,70.0
W23,39,4809,mid1,Mid1-Win23-Practice-Timed,26,88.46153846153845
W23,39,4952,mid2,Mid2-Win23-Practice-Timed,32,81.25
W23,39,4954,mid2,PI-Mid2-Practice-Timed,20,75.0
W23,40,5277,mid2,PI-Mid2-Practice-Timed,20,90.0
W23,41,5338,mid1,Mid1-Win23-Practice-Timed-Time-And-Half,26,72.6923076923077
W23,41,5383,mid2,PI-Mid2-Practice-Timed,20,60.0
W23,42,5458,mid1,Mid1-Win23-Practice-Timed,25,88.0
W23,43,5622,mid2,Mid2-Win23-Practice-Timed,30,13.333333333333334
W23,44,5681,mid1,Mid1-Win23-Practice-Timed,26,86.92307692307692
W23,46,5922,mid1,Mid1-Win23-Practice-Timed,26,92.3076923076923
W23,46,5946,mid2,Mid2-Win23-Practice-Timed,33,96.96969696969697
W23,46,5947,mid2,PI-Mid2-Practice-Timed,20,90.0
W23,47,6028,mid2,Mid2-Win23-Practice-Timed-One-And-Half,29,62.06896551724138
W23,47,6032,mid2,PI-Mid2-Practice-Timed,20,60.0
W23,49,6169,mid1,Mid1-Win23-Practice-Timed,24,66.66666666666666
W23,49,6170,mid1,Mid1-Win23-Practice-Timed-Time-And-Half,22,77.27272727272727
W23,49,6202,mid2,PI-Mid2-Practice-Timed,20,35.0
W23,50,6261,mid1,Mid1-Win23-Practice-Timed,26,80.76923076923077
W23,50,6287,mid2,Mid2-Win23-Practice-Timed,33,90.9090909090909
W23,50,6288,mid2,PI-Mid2-Practice-Timed,20,80.0
W23,51,6355,mid1,Mid1-Win23-Practice-Timed,26,78.84615384615384
W23,51,6376,mid1,Mid1-Win23-Practice-Timed-Time-And-Half,26,96.15384615384616
W23,51,6407,mid2,Mid2-Win23-Practice-Timed-One-And-Half,31,54.83870967741935
W23,51,6413,mid2,PI-Mid2-Practice-Timed,20,70.0
W23,52,6588,mid2,PI-Mid2-Practice-Timed,20,65.0
W23,54,6698,mid1,Mid1-Win23-Practice-Timed,22,94.54545454545455
W23,54,6732,mid2,PI-Mid2-Practice-Timed,20,75.0
W23,56,6932,mid1,Mid1-Win23-Practice-Timed-Time-And-Half,23,80.0
W23,56,6974,mid2,PI-Mid2-Practice-Timed,20,45.0
W23,57,7054,mid1,Mid1-Win23-Practice-Timed,25,78.0
W23,58,7225,mid1,Mid1-Win23-Practice-Timed-Time-And-Half,26,88.46153846153845
W23,59,7390,mid2,PI-Mid2-Practice-Timed,20,40.0
W23,60,7430,mid1,Mid1-Win23-Practice-Timed,25,96.0
W23,60,7460,mid2,PI-Mid2-Practice-Timed,20,75.0
W23,61,7571,mid2,Mid2-Win23-Practice-Timed,33,74.24242424242425
W23,62,7659,mid2,Mid2-Win23-Practice-Timed | PI-Mid2-Practice-Timed,20,80.0
W23,64,8005,mid2,PI-Mid2-Practice-Timed,20,40.0
W23,65,8102,mid2,Mid2-Win23-Practice-Timed-One-And-Half,31,54.83870967741935
W23,65,8105,mid2,PI-Mid2-Practice-Timed,20,50.0
W23,66,8183,mid1,Mid1-Win23-Practice-Timed | Mid1-Win23-Practice-Timed-Time-And-Half,37,91.8918918918919
W23,66,8223,mid2,Mid2-Win23-Practice-Timed | PI-Mid2-Practice-Timed,53,92.45283018867924
W23,67,8291,mid1,Mid1-Win23-Practice-Timed,20,95.0
W23,67,8333,mid2,PI-Mid2-Practice-Timed,20,90.0
W23,70,8553,mid2,PI-Mid2-Practice-Timed,20,70.0
W23,71,8604,mid1,Mid1-Win23-Practice-Timed,26,83.84615384615385
W23,71,8655,mid2,Mid2-Win23-Practice-Timed | Mid2-Win23-Practice-Timed-One-And-Half,32,71.875
W23,71,8654,mid2,PI-Mid2-Practice-Timed,20,50.0
W23,73,8835,mid1,Mid1-Win23-Practice-Timed | Mid1-Win23-Practice-Timed-Time-And-Half,26,96.15384615384616
W23,73,8881,mid2,Mid2-Win23-Practice-Timed,33,93.93939393939394
W23,73,8875,mid2,PI-Mid2-Practice-Timed,20,90.0
W23,76,9246,mid1,Mid1-Win23-Practice-Timed,26,87.6923076923077
W23,76,9265,mid2,PI-Mid2-Practice-Timed,20,70.0
W23,77,9378,mid1,Mid1-Win23-Practice-Timed,21,90.47619047619048
W23,78,9521,mid1,Mid1-Win23-Practice-Timed | Mid1-Win23-Practice-Timed-Time-And-Half,28,84.28571428571429
W23,79,9663,mid2,Mid2-Win23-Practice-Timed-One-And-Half,30,86.66666666666667
W23,79,9658,mid2,PI-Mid2-Practice-Timed,20,70.0
W23,80,9720,mid1,Mid1-Win23-Practice-Timed,26,96.15384615384616
W23,80,9743,mid2,PI-Mid2-Practice-Timed,20,80.0
